58.289,126.46,210.57,79.596,117.09,58.591,100.32,29.908,52.166,125.7,212.83,45.902,82.506
62.215,132.36,202.85,77.251,139.34,64.564,105.59,27.302,51.408,128.44,201.25,47.63,76.393
58.615,123.91,204.33,112.15,96.166,61.33,96.043,29.604,48.153,125.71,200.67,50.487,84.305
55.446,128.05,200.59,92.488,96.256,54.457,107.93,31.179,51.343,127.78,200.15,45.049,81.797
60.54,110.38,199.73,91.925,96.726,56.514,109.77,31.68,49.873,110.97,199.77,48.424,78.34
59.287,117.14,204.34,94.679,100.1,62.574,103.09,31.106,49.992,116.17,201.6,53.714,83.487
61.776,120.65,216.69,75.544,129.14,61.438,102.37,27.628,53.459,122.29,217.82,51.262,77.406
58.229,113.57,222.51,86.573,100.45,59.62,105.64,32.15,46.544,114.02,224.7,53.098,86.549
54.304,112.9,215.74,90.713,102.58,56.664,94.636,32.594,48.055,111.47,214.81,45.751,76.076
63.364,112.44,193.9,77.192,132.58,64.225,109.56,29.184,48.558,112.45,198.41,52.713,78.959
54.512,109.88,236.52,95.504,97.565,56.156,90.085,30.513,48.612,109.09,236.92,48.225,86.621
65.083,128.32,214.93,78.441,204.58,65.487,103.52,28.087,47.294,127.31,213.83,50.64,74.978
57.178,129.28,200.75,63.978,171.76,56.511,90.148,27.591,47.296,128.03,200.93,52.303,82.967
60.837,118.02,213.27,89.603,103.83,59.31,97.171,32.654,46.829,116.01,213.65,45.65,78.119
59.292,129.86,240.51,75.94,189.58,59.061,91.116,30.35,48.252,131.32,239.77,48.343,80.903
64.414,123.88,227.26,90.429,107.53,64.143,104.21,32.31,48.757,123.59,226.99,51.047,82.167
62.808,129.58,229.05,84.257,123.61,62.205,104.53,32.022,49.15,129.67,227.11,51.455,73.012
62.786,125.6,229.31,79.57,188.23,62.798,90.13,30.312,47.857,126.99,231.22,54.669,86.108
61.688,125.6,230.03,77.14,149.1,63.511,105.21,28.224,46.665,126.59,229.53,49.79,78.295
59.764,119.72,211.59,80.386,117.58,62.852,104.52,28.666,49.79,116.55,212.71,48.387,73.881
60.526,130.37,221.3,87.493,112.57,64.503,102.13,27.411,49.624,130.6,220.89,46.383,85.186
60.26,121.28,208.91,74.227,119,59.029,92.986,30.679,45.43,120.97,208.73,47.736,82.864
55.8,108.07,242.57,72.088,126.88,54.895,95.859,30.637,47.15,108.17,239.07,46.325,78.965
55.536,108.41,243.8,67.967,193.88,57.81,93.769,32.788,47.621,108.61,241.24,52.297,79.066
58.383,119.16,202.69,80.523,101.11,56.223,95.032,30.301,47.276,117.82,202.07,54.359,81.886
60.364,130.91,230.71,74.689,171.38,60.429,105.54,28.764,46.408,131.2,231.49,49.391,86.744
61.499,122.13,203.23,83.068,110.89,61.463,106.19,32.394,46.458,119.42,205.58,49.508,72.057
65.656,111.36,220.24,89.053,102.81,65.243,101.6,31.478,48.234,111.45,219.27,48.257,83.55
61.855,118.67,203.69,113.46,94.906,63.302,109.88,28.323,49.534,121.38,202.81,47.476,83.005
60.508,122.22,208.98,71.229,168.31,59.768,109.37,29.169,53.871,121.01,206.29,52.488,81.129
58.999,126.72,235.02,76.526,160.43,60.335,104.59,31.312,46.674,131.17,231.32,45.771,83.231
56.637,130.27,243.9,77.662,126.08,59.108,100.03,30.745,47.015,131.01,238.7,53.517,85.556
56.317,116.68,221.55,89.595,105.67,55.576,105.07,29.866,53.546,115.38,220.72,48.19,82.143
59.899,132.44,202.84,109.85,94.313,58.029,107.27,31.988,49.198,131.54,205.08,49.196,87.749
56.595,118.18,211.62,70.274,138.26,55.593,93.334,30.773,51.174,121.19,212.98,51.233,72.852
58.895,114.08,223.47,74.048,131.31,58.607,106.07,32.511,46.181,112.48,221.18,51.021,77.849
57.322,109.78,197.79,90.803,105.08,57.492,90.349,27.876,54.067,110.56,200.8,46.338,82.934
63.167,115.71,232.6,93.619,115.3,59.383,103.58,31.796,53.862,117.54,231,53.267,75.688
62.201,114.17,202.3,73.215,136.54,60.903,108.56,31.032,52.843,116.63,201.48,54.146,84.614
61.484,111.81,218.94,71.175,160.76,63.981,105.2,31.966,50.362,110.74,219.42,51.498,84.882
62.572,113.1,232.58,109.27,110.45,64.337,105.17,32.881,52.071,116.18,232.71,49.939,83.967
61.402,122.91,240.17,79.343,144.6,63.808,97.422,29.986,49.578,123.1,237.93,50.702,87.361
54.442,109.58,205.1,65.945,204.55,55.67,104.11,27.672,54.081,110.48,206.21,47.439,81.78
52.891,112.48,207.47,63.798,189.1,54.497,104.51,29.165,54.479,113.72,207.41,48.357,82.693
55.946,110.14,237.5,92.991,96.596,56.733,108.56,31.385,45.069,109.79,232.74,47.022,81.362
54.337,126.59,235.74,74.214,187.65,56.939,99.652,30.9,51.501,125.9,235.08,48.328,77.176
53.277,125.66,208.13,70.738,132.78,54.442,92.41,28.788,54.353,129.05,204.34,48.035,75.476
57.406,116.97,205.13,78.874,115.78,58.384,96.018,31.713,48.783,119.65,206.26,46.516,78.215
57.51,131.71,237.02,109.88,111.46,56.901,109.03,31.764,54.272,128.78,235.4,52.439,81.121
55.741,121.48,206.65,81.098,120.58,57.902,90.84,32.217,52.217,125.2,207.59,47.55,74.37
62.387,123.31,221.25,86.69,113.11,63.208,94.525,27.345,48.853,127.02,221.82,49.571,84.195
67.408,127.44,228.15,81.148,116.61,65.889,108.46,29.433,48.612,126.61,225.03,52.385,82.205
57.606,125.5,236.52,69.123,125.06,55.541,91.976,28.51,49.165,121.69,233.12,54.66,80.942
61.29,119.25,218.66,71.876,159.45,60.453,105.49,30.668,47.648,117.46,222.01,46.633,86.784
61.901,111.65,233.67,79.45,139.14,58.733,97.692,31.906,54.113,115.73,230.98,50.67,74.293
60.528,129.02,227.58,71.39,224.81,61.753,91.939,27.478,52.174,130.06,229.85,51.837,77.951
56.109,116.93,215.61,85.343,107.07,55.578,92.452,30.135,54.669,117.5,213.69,47.698,86.907
66.016,119.79,211.82,81.528,120.12,64.68,91.881,29.672,46.966,117.95,214.8,49.408,73.754
66.59,112.97,209.12,72.436,163.68,64.528,106.28,29.225,52.911,113.69,211.82,48.6,76.322
61.911,118.75,228.78,78.551,124.6,61.598,107.44,28.156,54.419,119.12,228.17,49.285,75.261
56.042,130.07,217.43,119.66,101.81,55.077,100.15,30.154,54.556,128.76,220.49,45.661,85.486
57.207,110.6,208.21,102.31,96.31,58.033,95.632,31.862,47.348,109.86,207.96,51.455,83.236
63.486,111.44,209.81,96.004,101,62.691,92.561,27.164,47.407,110.46,210.22,50.792,84.957
61.904,128.68,217.73,81.504,123.32,62.936,95.802,31.799,52.033,128.69,217.02,49.151,83.49
50.326,114.71,228.84,60.272,198.61,55.25,106.07,28.186,45.554,115.4,229.41,51.241,87.675
56.187,122.62,218.83,75.908,133.99,58.317,91.586,32.173,52.021,122.68,214.16,50.618,85.87
53.171,111.18,234.05,67.125,159.01,56.36,94.222,30.857,50.522,108.63,235.36,51.218,85.944
51.559,109.62,229.89,63.925,170.33,55.132,96.284,30.289,48.543,108.08,229.7,54.955,74.235
59.972,116.96,218.56,102.56,107.01,61.967,99.143,32.731,53.284,116.51,218.52,51.831,87.594
53.963,124.53,230.41,72.026,122.34,54.04,97.808,27.114,47.446,127.55,232.28,45.021,72.988
60.086,112.97,204.07,80.19,115.18,58.213,100.87,30.128,54.212,116.97,207.28,46.588,79.761
63.905,121.57,221.28,79.221,149.91,63.959,98.195,32.822,47.652,121.98,220.52,45.047,74.2
52.401,128.15,218.7,77.469,130.46,55.37,102.34,32.118,48.06,128.79,218.46,46.209,77.185
59.423,132,226.98,74.825,196.8,60.167,101.97,31.916,54.25,131.81,227.06,47.347,85.374
53.681,126.66,244.27,78.639,129.82,54.367,97.622,32.526,50.658,128.54,240.54,50.912,75.435
60.128,118.27,226.44,76.308,182.52,59.898,90.794,31.391,53.368,119.37,228.51,47.53,76.248
66.427,124.93,228.83,81.307,116.91,64.602,92.655,28.52,49.285,125.48,228.67,48.268,85.937
61.594,129.66,218.4,78.581,161.06,63.545,95.365,31.996,54.322,131.74,220.09,52.857,87.915
63.617,118.97,228.73,91.525,105.86,60.92,91.775,27.494,46.567,119.68,228.03,46.263,82.912
62.504,112.67,220.21,92.521,115.13,64.167,90.795,30.499,52.405,112.79,216.66,48.832,74.571
55.073,121.1,239.29,73.058,160.35,55.172,97.176,30.702,53.889,121.57,238.33,52.696,82.365
61.421,117.38,234.05,78.269,139.48,63.136,90.971,30.636,48.792,117.64,234.97,50.415,81.176
57.749,111.82,233.69,73.327,115.18,58.735,104.9,28.397,47.052,109.62,231.98,45.896,75.846
59.633,121.42,239.18,73.999,153.68,59.604,99.915,31.993,52.035,122.3,241.32,51.242,87.05
63.979,113.61,213.72,73.309,151.38,62.239,101.87,31.973,46.555,113.4,214.32,51.251,78.636
54.582,108.7,206.48,67.239,127.8,55.555,109.17,32.225,51.837,108,207.03,48.287,75.062
60.656,119.77,206.27,92.118,104.53,63.343,93.5,31.733,47.242,120.53,208.23,48.998,81.437
60.223,113.66,217.71,76.307,128.83,61.602,94.887,29.429,54.866,111.16,217.42,54.489,86.594
67.049,128.79,218.71,100.52,113.92,65.805,97.141,30.195,47.843,126.3,218.66,48.408,73.859
58.623,109.06,210.85,72.701,130.54,56.828,94.391,29.621,48.947,109.53,213.42,48.382,77.927
57.78,129.9,209.52,72.057,144.51,59.245,98.391,27.495,48.934,127.64,210.81,50.974,84.3
51.353,129.59,219.25,73.163,128.83,54.116,102.04,30.406,49.867,127.38,215.91,53.341,73.49
60.348,110.38,216.67,104.29,104.71,62.316,97.57,29.446,50.949,110.92,216,52.587,81.397
57.371,112.68,200.27,68.515,190.96,57.071,102.29,30.119,51.87,112.7,199.63,54.722,72.083
55.131,129.35,232.85,70.49,127.01,54.551,99.71,31.235,45.039,128.72,233.47,54.78,80.371
55.126,129.78,224.48,73.432,148.27,56.619,102.36,31.183,50.006,130.31,222.91,46.12,83.686
50.79,115.02,205.22,70.706,171.37,54.097,105.89,30.273,52.46,112.25,201.11,46.144,83.186
52.255,114.11,230.07,67.889,203.16,54.148,97.227,31.59,47.09,116.32,229.68,48.347,84.488
55.731,126.24,203.81,85.241,101.79,55.361,97.577,28.462,48.988,131.2,204.15,45.019,84.642
59.017,109.67,205.38,71.046,122.04,58.26,104.2,27.2,50.434,109.88,208,52.12,75.12
58.076,108.14,198.29,102.14,98.182,58.059,103.03,28.908,48.455,109.53,198.42,50.613,74.259
52.852,116.13,227.23,78.24,115.45,54.423,96.052,32.238,48.336,117.44,222.97,50.067,72.035
66.275,117.16,239.54,113.94,118.13,65.883,90.381,31.216,51.699,117.11,240.09,53.724,83.014
61.596,123.68,237.83,85.033,117.64,62.585,103.14,28.43,51.017,122.85,238.54,48.992,82.318
64.468,115.79,202.02,79.468,128.95,63.564,91.095,31.37,48.816,114.34,200.12,47.952,85.475
63.013,115.01,216.2,73.253,108.99,62.926,105.21,28.112,45.868,111.94,213.66,52.113,77.664
59.228,122.57,201.42,88.554,103.46,62.971,108.7,28.398,54.678,125.27,199.56,53.362,86.007
65.156,127.21,219.19,75.489,207.33,63.416,90.433,27.307,47.052,127.88,218.43,47.916,75.016
55.443,126.8,206.43,97.737,101.87,56.443,104.03,32.58,52.026,124.54,205.75,45.013,78.34
64.464,122.64,239.68,81.946,160.15,63.312,91.93,32.679,47.025,122.82,239.88,54.586,75.056
59.687,123.08,205.9,70.457,116.55,54.751,108.9,29.581,52.89,120.64,204.8,49.998,74.436
61.258,132.96,219.79,79.913,134.26,62.135,96.172,32.211,50.087,131.57,224.6,53.173,75.542
63.967,116.83,220.72,78.948,206.18,62.602,108.41,32.37,53.731,118.57,223.47,50.166,82.37
59.396,129.43,239.28,71.818,199.22,57.689,92.102,30.239,45.734,128.23,235.71,52.453,78.768
54.184,116.36,218.81,74.085,170.75,55.274,105.64,32.293,50.808,117.44,217.92,49.701,82.687
58.364,108.69,204.08,71.638,137.86,60.998,100.74,28.462,54.018,110.63,207.04,53.324,86.273
61.754,115.84,209.47,76.963,203.26,65.604,104.66,30.793,54.135,116.05,211.85,50.522,72.502
66.609,121.82,207.26,81.397,125.84,65.602,101.08,28.342,53.815,121.36,208.97,45.08,75.705
58.494,128.94,202.4,69.72,167.3,56.034,109.15,30.157,48.198,129.14,203.76,54.717,75.923
65.471,118.29,234.28,82.803,120.51,65.67,104.7,29.52,47.079,118.15,233.15,51.042,73.207
55.479,120.97,217.48,71.59,156.91,56.045,100.84,27.831,49.271,120.56,217.38,48.241,77.577
56.295,118.25,215.78,78.249,107.78,58.647,109.94,29.191,53.298,118.61,214.94,54.766,81.685
62.857,119.8,210.89,76.972,109.66,59.879,93.496,27.915,45.169,119.22,213.5,51.331,80.698
54.613,118.17,209,78.038,97.635,54.497,99.141,29.066,46.992,118.99,213.12,51.759,83.106
59.18,123.08,234.13,93.136,109.55,54.039,95.965,27.164,53.67,124.55,237.69,49.359,83.801
54.532,114.6,206.21,78.457,130.85,57.445,90.499,30.211,50.181,119.9,206.69,45.264,82.132
58.011,124.31,211.23,78.808,113.44,59.172,105.39,31.326,50.306,123.58,209.18,53.862,76.68
60.375,112.62,207.62,88.624,101.49,57.375,100.68,29.818,51.528,111.43,207.18,45.257,82.901
60.681,107.46,214.23,67.514,137.81,56.215,107.31,29.254,50.997,109.68,213.13,46.038,81.747
55.169,106.61,215.65,76.869,111.94,56.086,96.019,32.749,52.056,108.82,216.12,47.216,83.386
63.089,115.35,225.2,77.835,164.1,65.425,108.86,29.089,51.5,117.46,227.25,46.838,76.015
60.846,123.73,228.79,72.687,203.6,59.507,100.8,29.502,51.833,126.5,234.05,49.711,82.836
63.695,130.71,215.17,130.88,101.47,65.414,96.303,29.503,45.867,131.28,216.62,47.409,78.804
60.17,114.63,208.49,77.977,145.33,57.752,96.689,32.53,53.296,115.19,208.5,48.243,72.291
55.012,128.47,206.03,93.81,106.93,58.234,92.556,31.666,48.168,129.96,206.07,50.53,73.973
63.612,121.63,213.02,80.608,112.22,62.711,106.84,30.852,51.489,118.21,214,54.87,80.406
55.264,122.59,207.18,115.33,86.411,56.235,107.89,31.707,45.362,123.78,207.51,46.302,84.141
60.675,128.11,203.1,83.9,120.41,62.875,107.27,31.248,50.894,126.49,204.98,52.99,76.123
57.419,114.37,221.19,72.005,177.58,57.173,93.876,32.096,48.748,114.55,223.01,51.697,79.582
63.689,120,225.81,80.985,144.61,63.092,92.286,32.359,54.717,118.92,226.3,50.068,74.885
58.27,121.15,220.65,76.241,124.5,58.508,91.607,30.255,47.871,120.66,223.16,53.647,73.209
61.294,120.94,202.69,84.939,94.761,59.222,109.06,29.319,46.11,122.81,201.33,50.196,83.106
66.837,130.4,203.33,124.88,106.6,65.455,101.59,27.288,53.365,128.6,204.61,52.446,80.798
60.316,132.79,240.52,69.584,163.86,58.901,96.607,27.064,54.727,130.63,241.66,53.896,86.373
63.192,115.89,221.85,84.106,124.7,65.172,102.39,27.451,51.046,115.99,227.88,50.736,72.638
61.224,116.03,232.04,78.644,120.27,62.251,97.116,32.775,47.184,114.13,230.64,49.62,84.766
64.643,131.01,229.29,80.619,120.54,65.371,96.517,27.738,47.285,129.53,227.72,54.001,81.368
52.58,121.96,203.98,68.05,153.33,54.401,103.36,32.798,47.36,123.07,208.98,54.582,84.364
64.8,108.61,212.82,81.738,118.1,65.783,106.67,32.043,47.377,108.96,213.07,48.735,72.372
59.617,120.23,215.3,71.376,165.72,57.472,108.29,30.072,53.038,121.87,216.03,53.952,77.743
64.433,105.13,210.65,89.876,112.35,63.557,103.11,27.727,53.233,109.11,212.9,47.243,84.526
55.252,111.53,202.91,65.836,112.44,54.002,99.076,27.86,48.366,110.64,206.36,53.86,87.044
63.501,122.35,199.55,80.46,103.26,63.276,91.685,27.375,45.699,123.16,199.71,53.97,79.532
62.368,120.36,239.57,69.593,161.36,60.092,104.84,30.255,52.444,121.11,237.07,53.918,86.7
60.43,110.07,231.13,112.78,107.09,62.761,106.85,29.026,50.917,111.94,232.58,49.638,78.034
54.448,110.37,213.45,73.3,116.12,56.888,108.45,30.923,51.42,111.03,215.31,46.589,75.562
65.72,115.02,202.6,78.622,174.48,63.91,95.45,31.934,45.266,116.75,203.8,47.265,79.14
60.728,113.25,212.88,78.712,118.74,63.158,106.22,28.212,53.254,111.51,210.25,49.772,75.08
61.952,126.68,197.15,86.549,98.823,64.747,109.56,30.583,45.733,127.04,198.24,54.374,81.641
62.163,113.02,214.95,78.079,117.22,58.891,99.749,31.348,50.033,114.13,216.51,49.583,85.469
59.528,111.59,214.52,80.277,105.2,61.262,108.62,29.502,48.535,109.84,215.82,53.115,77.878
61.86,117.12,223.43,75.905,135.29,60.284,109.27,27.745,53.878,117.5,223.15,45.494,73.71
53.18,128.94,201.74,75.588,141.52,54.709,97.88,32.878,52.564,129.79,200.47,49.664,78.137
63.431,120.89,206.09,87.923,108.06,62.963,100.53,31.851,50.15,123.11,204.99,47.661,87.08
65.791,116.02,216.03,87.211,113.25,64.712,107.85,29.387,48.914,120.64,216.26,54.248,76.205
55.484,123.68,203.6,71.366,118.74,54.462,92.802,27.238,46.508,126.69,201.13,50.264,87.811
64.826,117.16,218.01,94.886,111.3,60.4,90.612,32.379,53.371,119.67,221.54,50.494,86.344
62.459,112.78,232.35,80.214,116.47,61.889,96.174,27.928,52.651,108.96,227.64,54.913,81.421
59.276,122.98,228,105,117.62,63.207,91.69,29.646,52.516,124.67,227.95,52.569,74.73
60.021,126.57,200.91,71.17,130.76,60.29,101.4,29.024,50.781,128.41,198.98,54.461,80.788
60.157,111.07,223.04,68.646,219.7,60.226,93.502,27.349,51.417,108.76,223.26,46.481,82.362
53.187,119.12,237.9,72.18,122.59,54.955,101.71,27.665,46.127,120.88,239.82,48.728,76.14
57.855,128.05,209.82,78.741,113.25,58.53,95.398,29.525,46.635,123.73,212.7,46.13,84.119
59.548,125.98,212.13,120.32,97.802,58.301,91.121,31.298,45.71,127.47,213.57,48.538,73.115
58.862,109.95,221.41,69.395,118.61,54.777,107.35,29.76,48.54,110.69,222.64,45.612,83.852
65.261,126.46,203.49,77.03,173.03,63.3,104.21,31.943,47.377,124.78,204.51,49.602,84.328
56.927,110.86,236.19,66.232,212.18,57.187,106.9,28.042,48.629,110.16,234.67,48.31,80.306
60.601,125.9,210.96,81.443,107.17,59.389,94.33,28.191,48.562,124.76,211.78,51.14,83.016
57.79,115.93,217.11,62.011,201.96,58.027,106.63,28.73,46.592,115.89,218.65,53.626,72.744
58.061,128.57,219.37,70.05,219.09,57.649,102.26,27.65,49.249,125.35,220.19,51.484,77.661
58.866,129.25,227.84,84.618,108.55,58.92,107.63,32.552,52.015,128.02,227.61,54.832,87.08
55.552,125.09,239.08,75.8,176.15,59.936,104.73,27.555,54.965,124.61,236.79,45.847,83.869
58.352,130.11,241.26,81.719,130.3,60.681,107.03,28.559,48.659,131.31,240.49,48.987,73.368
54.72,125.65,211,77.015,117.79,56.512,94.643,30.485,50.854,126.4,210.73,53.064,77.109
63.178,123.22,219.19,79.119,109.86,60.562,101.08,29.878,45.741,121.97,218.56,53.305,80.795
64.025,118.81,202.32,75.705,127.24,63.534,106.77,31.909,48.899,118.96,201.59,54.327,75.858
56.294,109.54,206.94,80.026,111.7,55.203,95.673,29.148,52.676,111.57,206.82,48.219,74.846
62.396,124.97,212.08,85.147,107.41,61.778,106.9,28.232,53.607,124.59,212.69,50.467,84.421
56.974,126.58,212.1,82.071,99.177,54.306,96.248,28.763,46.486,125.51,210.55,53.649,82.234
67.34,126.22,204.05,74.953,127.22,63.865,105.07,28.626,48.655,125.69,202.13,46.437,80.976
61.392,129.62,203.46,82.89,123.01,62.639,106,28.963,54.323,128.91,207.22,46.737,75.423
56.277,127.18,202.86,73.634,123.19,56.509,98.264,30.389,47.502,126.88,205.36,50.761,85.796
58.651,122.32,224.38,109.53,86.877,55.816,96.825,29.612,45.067,123.48,225.01,53.761,86.596
58.021,123.85,214.71,82.533,98.616,58.713,102.14,27.809,46.345,121.79,212.66,48,84.058
61.001,119.7,235.78,69.176,175.85,65.657,107.57,28.676,45.562,120.2,238.19,54.294,74.502
54.134,117.49,210.49,85.897,104.09,54.627,91.663,32.563,51.191,115.56,211.26,48.366,81.135
69.181,107.16,231.4,77.557,126.25,65.796,93.2,27.34,51.495,108.73,231.9,49.612,86.121
56.812,122.28,213.13,85.962,105.83,58.174,99.257,30.244,50.016,121.19,214.18,53.627,86.541
53.034,133.42,227.46,78.484,132.45,55.231,108.76,30.137,50.395,131.96,228.98,49.476,73.681
57.573,107.95,224.08,91.831,111.15,54.306,90.557,30.403,53.996,109.75,221.98,46.793,76.987
63.468,114.18,212.41,72.429,138.72,61.764,95.875,29.348,46.712,113.66,212.22,48.674,72.808
59.197,116.51,210.86,76.905,121.07,60.16,95.211,28.864,53.481,115.55,214.04,53.65,77.428
68.686,124.76,203.63,94.823,100.16,63.383,99.041,28.848,49.194,128.75,206.55,50.143,86.801
66.342,131.99,218.73,82.935,147.19,64.791,95.148,31.818,53.009,129.45,218.19,50.418,82.092
64.012,117.52,207.58,84.337,108.12,61.086,96.19,31.487,49.968,114.63,207,49.385,86.862
63.332,112.64,213.69,76.485,120.12,62.93,96.131,28.492,50.657,111.78,215.53,47.114,79.471
67.246,124.56,199.85,111.26,106.67,65.017,99.233,32.954,50.396,126.12,201.61,47.75,76.214
59.722,109.43,228.48,99.977,114.76,62.051,108.32,28.709,51.253,111.14,228.48,54.686,73.563
55.658,121.65,203.84,81.915,100.81,56.593,105.16,30.824,50.162,120.22,205.48,47.534,83.492
54.326,122.61,239.07,109.54,109.81,58.399,98.076,28.945,47.557,120.16,240.17,52.648,76.217
63.763,117.64,237.23,83.746,120.17,64.251,94.425,30.939,47.372,117.71,236.26,51.921,75.471
55.582,121.4,218.88,76.346,156.51,56.195,98.114,30.74,47.67,119.21,222.06,46.133,79.211
63.289,111.58,210.3,81.21,114.6,64.77,94.987,31.449,48.551,111.07,211.99,51.777,84.268
55.504,109.86,205.81,66.236,151.34,54.346,103.95,30.969,46.048,109.83,208.48,48.002,81.418
56.06,121.51,238.76,91.176,113.48,55.576,94.823,27.983,54.609,120.4,238.22,46.716,85.467
62.999,126.02,202.56,80.001,173.01,64.101,98.989,32.31,48.462,125.66,200.83,46.913,80.773
62.849,119.64,235.64,80.803,129.15,61.246,93.964,31.113,50.712,116.86,238.5,45.048,80.568
61.139,106.96,199.32,71.26,117.84,60.149,103.45,32.644,46.817,108.77,199.72,49.236,72.16
59.39,124.19,232.4,78.151,128.52,59.238,96.461,29.194,47.918,120.2,232.84,48.709,84.554
57.584,123.03,223.87,79.48,118.28,56.581,96.95,27.264,54.616,124.9,224.75,45.327,80.58
67.472,114.86,232.62,85.531,136.54,65.431,99.986,31.155,53.385,115.7,232.08,47.058,73.569
65.492,115.61,200.51,109.32,97.194,62.166,97.07,30.173,49.47,117.33,200.56,53.841,87.146
57.639,121.1,240.51,68.874,159.88,59.559,99.003,27.401,49.212,120.25,239.67,45.927,84.544
55.596,117.81,236.8,76.85,117.65,56.187,97.892,28.832,52.39,118.14,239.33,47.158,87.866
62.015,115.75,205.79,66.117,146.73,59.7,105.28,27.457,53.097,117.15,206.28,50.247,84.252
58.244,128.83,231.9,76.012,122.01,55.706,92.487,29.191,51.558,131.24,227.35,53.626,80.461
53.917,131.36,213.61,73.072,163.84,54.904,99.685,30.601,51.937,131.29,215,51.621,87.992
64.829,120.79,234.61,87.767,117.26,65.417,94.458,30.173,48.526,121.2,232.79,46.046,85.204
58.391,130.78,222,82.275,106.91,59.494,108.44,27.895,46.811,130.78,220.38,48.489,81.526
64.091,121.74,237.62,82.589,132.59,65.143,101.8,27.731,53.916,119.01,238.84,46.672,80.724
64.304,116.88,229.82,78.482,132.79,65.159,90.263,29.841,48.631,116.54,229.3,47.42,75.66
64.187,108.94,237.89,79.81,130.9,65.685,103.17,30.39,54.153,109.78,237.12,54.535,75.251
53.155,128.01,218.87,109.4,91.883,55.464,96.582,30.704,46.04,129.32,215.33,48.744,81.143
