56.595,110.55,70.981,134.55,101.02,33.876,53.299,55.593,93.334,30.773,51.174,121.19,212.98,51.233,72.852
58.895,111,74.994,133.86,99.692,32.496,41.406,58.607,106.07,32.511,46.181,112.48,221.18,51.021,77.849
57.322,120.85,86.517,105.74,93.16,28.943,54.431,57.492,90.349,27.876,54.067,110.56,200.8,46.338,82.934
63.167,123.28,99.491,111.93,98.899,32.277,47.902,59.383,103.58,31.796,53.862,117.54,231,53.267,75.688
62.201,102.6,73.203,137.57,107.5,29.652,47.084,60.903,108.56,31.032,52.843,116.63,201.48,54.146,84.614
61.484,102.64,74.216,160.23,89.451,26.428,49.549,63.981,105.2,31.966,50.362,110.74,219.42,51.498,84.882
62.572,124.3,108.37,111.01,106.26,34.52,51.298,64.337,105.17,32.881,52.071,116.18,232.71,49.939,83.967
61.402,126.16,80.571,143.13,109.56,24.5,45.863,63.808,97.422,29.986,49.578,123.1,237.93,50.702,87.361
54.442,67.222,64.308,205.82,100.23,26.092,56.036,55.67,104.11,27.672,54.081,110.48,206.21,47.439,81.78
52.891,76.793,66.338,185.19,111.99,31.293,59.048,54.497,104.51,29.165,54.479,113.72,207.41,48.357,82.693
55.946,119.55,95.706,97.436,115.09,34.25,49.962,56.733,108.56,31.385,45.069,109.79,232.74,47.022,81.362
54.337,97.678,73.941,190.08,92.176,27.805,44.425,56.939,99.652,30.9,51.501,125.9,235.08,48.328,77.176
53.277,111.26,77.136,128.88,98.374,33.42,59.985,54.442,92.41,28.788,54.353,129.05,204.34,48.035,75.476
57.406,114.16,77.356,118.36,85.522,36.264,49.042,58.384,96.018,31.713,48.783,119.65,206.26,46.516,78.215
57.51,127.17,112.36,109.81,113.31,30.326,57.271,56.901,109.03,31.764,54.272,128.78,235.4,52.439,81.121
55.741,118.07,80.243,123.53,77.084,34.471,57.003,57.902,90.84,32.217,52.217,125.2,207.59,47.55,74.37
62.387,128.14,85.143,113.1,99.2,26.178,47.219,63.208,94.525,27.345,48.853,127.02,221.82,49.571,84.195
67.408,126.43,85.244,117.76,96.933,31.728,45.706,65.889,108.46,29.433,48.612,126.61,225.03,52.385,82.205
57.606,132.95,75.734,120.83,96.703,28.476,41.406,55.541,91.976,28.51,49.165,121.69,233.12,54.66,80.942
61.29,102.82,71.174,157.17,103.55,32.506,43.157,60.453,105.49,30.668,47.648,117.46,222.01,46.633,86.784
61.901,119.61,78.548,140.8,107.14,30.884,51.687,58.733,97.692,31.906,54.113,115.73,230.98,50.67,74.293
60.528,80.787,69.94,224.13,91.253,22.121,54.115,61.753,91.939,27.478,52.174,130.06,229.85,51.837,77.951
56.109,127.78,86.597,109.37,84.885,27.526,51.462,55.578,92.452,30.135,54.669,117.5,213.69,47.698,86.907
66.016,126.85,79.238,118.66,95.416,27.543,42.204,64.68,91.881,29.672,46.966,117.95,214.8,49.408,73.754
66.59,99.94,72.056,158.44,121.82,25.065,46.618,64.528,106.28,29.225,52.911,113.69,211.82,48.6,76.322
61.911,124.29,80.862,122.08,111.83,27.97,50.158,61.598,107.44,28.156,54.419,119.12,228.17,49.285,75.261
56.042,122.48,117.56,102.71,90.856,26.534,51.758,55.077,100.15,30.154,54.556,128.76,220.49,45.661,85.486
57.207,118.38,98.844,98.846,101.26,33.205,50.571,58.033,95.632,31.862,47.348,109.86,207.96,51.455,83.236
63.486,125.17,93.007,102.48,97.642,28.033,45.225,62.691,92.561,27.164,47.407,110.46,210.22,50.792,84.957
61.904,128.13,85.116,121.14,92.342,34.505,53.083,62.936,95.802,31.799,52.033,128.69,217.02,49.151,83.49
50.326,80.649,64.235,195.43,98.863,32.545,41.856,55.25,106.07,28.186,45.554,115.4,229.41,51.241,87.675
56.187,119.81,81.382,133.43,90.445,33.842,44.846,58.317,91.586,32.173,52.021,122.68,214.16,50.618,85.87
53.171,112.44,67.406,158.32,89.997,29.249,41.85,56.36,94.222,30.857,50.522,108.63,235.36,51.218,85.944
51.559,99.931,65.361,169.44,94.563,28.261,48.754,55.132,96.284,30.289,48.543,108.08,229.7,54.955,74.235
59.972,127.94,100.31,108.87,101.26,35.772,49.578,61.967,99.143,32.731,53.284,116.51,218.52,51.831,87.594
53.963,118.84,72.545,120.43,95.451,29.288,42.412,54.04,97.808,27.114,47.446,127.55,232.28,45.021,72.988
60.086,116.29,79.176,108.79,122.02,30.869,54.153,58.213,100.87,30.128,54.212,116.97,207.28,46.588,79.761
63.905,111.49,82.599,146.76,100.81,23.587,51.066,63.959,98.195,32.822,47.652,121.98,220.52,45.047,74.2
52.401,113.07,77.794,128.4,112.45,37.763,43.985,55.37,102.34,32.118,48.06,128.79,218.46,46.209,77.185
59.423,92.934,78.287,193.73,99.569,31.009,52.45,60.167,101.97,31.916,54.25,131.81,227.06,47.347,85.374
53.681,126.67,82.093,130.08,97.681,34.59,38.721,54.367,97.622,32.526,50.658,128.54,240.54,50.912,75.435
60.128,100.39,73.434,184.34,86.155,29.951,56.29,59.898,90.794,31.391,53.368,119.37,228.51,47.53,76.248
66.427,134.53,84.746,116.56,79.099,27.973,53.283,64.602,92.655,28.52,49.285,125.48,228.67,48.268,85.937
61.594,112.44,78.03,160.1,94.494,27.916,50.9,63.545,95.365,31.996,54.322,131.74,220.09,52.857,87.915
63.617,130.81,93.48,103.52,96.78,28.023,47.892,60.92,91.775,27.494,46.567,119.68,228.03,46.263,82.912
62.504,128.47,94.039,120.06,77.649,29.678,48.605,64.167,90.795,30.499,52.405,112.79,216.66,48.832,74.571
55.073,114.56,71.034,162.72,100.2,31.828,60.79,55.172,97.176,30.702,53.889,121.57,238.33,52.696,82.365
61.421,127.95,77.414,138.25,96.262,29.939,54.615,63.136,90.971,30.636,48.792,117.64,234.97,50.415,81.176
57.749,122.37,76.384,114.74,100.15,24.429,53.619,58.735,104.9,28.397,47.052,109.62,231.98,45.896,75.846
59.633,118,73.298,154.88,86.752,40.75,56.35,59.604,99.915,31.993,52.035,122.3,241.32,51.242,87.05
63.979,103.34,73.847,150.46,100.77,26.091,46.515,62.239,101.87,31.973,46.555,113.4,214.32,51.251,78.636
54.582,104.69,69.573,125.67,105,30.55,53.08,55.555,109.17,32.225,51.837,108,207.03,48.287,75.062
60.656,124.79,89.566,105.19,93.146,33.736,36.644,63.343,93.5,31.733,47.242,120.53,208.23,48.998,81.437
60.223,128.67,75.074,126.78,111.86,29.301,58.639,61.602,94.887,29.429,54.866,111.16,217.42,54.489,86.594
67.049,128.88,100.96,111.28,108.04,31.163,43.897,65.805,97.141,30.195,47.843,126.3,218.66,48.408,73.859
58.623,111.1,67.821,133.86,89.645,26.313,52.947,56.828,94.391,29.621,48.947,109.53,213.42,48.382,77.927
57.78,110.58,70.132,144.37,102.25,26.053,50.136,59.245,98.391,27.495,48.934,127.64,210.81,50.974,84.3
51.353,115.82,74.554,130.38,104.09,29.173,44.794,54.116,102.04,30.406,49.867,127.38,215.91,53.341,73.49
60.348,121.26,105.37,105.27,92.863,30.021,54.786,62.316,97.57,29.446,50.949,110.92,216,52.587,81.397
57.371,75.81,67.005,191.7,109.5,25.183,42.931,57.071,102.29,30.119,51.87,112.7,199.63,54.722,72.083
55.131,119.04,71.145,130.35,76.768,27.562,62.938,54.551,99.71,31.235,45.039,128.72,233.47,54.78,80.371
55.126,109.5,78.176,143.9,108.49,31.202,42.572,56.619,102.36,31.183,50.006,130.31,222.91,46.12,83.686
50.79,82.446,71.88,178.08,85.927,30.611,57.33,54.097,105.89,30.273,52.46,112.25,201.11,46.144,83.186
52.255,79.899,69.72,202.03,95.697,34.161,44.187,54.148,97.227,31.59,47.09,116.32,229.68,48.347,84.488
55.731,116.01,83.758,101.98,102.27,21.372,51.189,55.361,97.577,28.462,48.988,131.2,204.15,45.019,84.642
59.017,111,66.194,122.97,111.05,22.991,56.283,58.26,104.2,27.2,50.434,109.88,208,52.12,75.12
58.076,107.16,97.775,102.25,103.9,28.037,44.554,58.059,103.03,28.908,48.455,109.53,198.42,50.613,74.259
52.852,120.28,82.043,116.41,93.651,31.816,44.606,54.423,96.052,32.238,48.336,117.44,222.97,50.067,72.035
66.275,137.95,112.15,118.1,96.177,31.995,46.525,65.883,90.381,31.216,51.699,117.11,240.09,53.724,83.014
61.596,133.59,84.751,117.07,103.9,34.179,56.212,62.585,103.14,28.43,51.017,122.85,238.54,48.992,82.318
64.468,116.61,80.327,127.95,100.37,28.535,58.371,63.564,91.095,31.37,48.816,114.34,200.12,47.952,85.475
63.013,120.8,78.912,106.64,101.16,26.069,45.106,62.926,105.21,28.112,45.868,111.94,213.66,52.113,77.664
59.228,117.11,92.161,102.98,101.77,23.273,64.486,62.971,108.7,28.398,54.678,125.27,199.56,53.362,86.007
65.156,82.494,75.916,211.39,73.545,25.915,43.631,63.416,90.433,27.307,47.052,127.88,218.43,47.916,75.016
55.443,118.67,98.441,102.61,100.06,42.027,56.272,56.443,104.03,32.58,52.026,124.54,205.75,45.013,78.34
64.464,119.37,77.856,164.93,87.784,37.732,51.005,63.312,91.93,32.679,47.025,122.82,239.88,54.586,75.056
59.687,110.75,71.692,122.39,76.404,26.807,51.668,54.751,108.9,29.581,52.89,120.64,204.8,49.998,74.436
61.258,126.49,76.419,134.76,87.454,34.749,50.561,62.135,96.172,32.211,50.087,131.57,224.6,53.173,75.542
63.967,81.732,72.728,210.79,102.23,31.501,49.304,62.602,108.41,32.37,53.731,118.57,223.47,50.166,82.37
59.396,94.569,75.42,201.1,83.27,30.329,45.944,57.689,92.102,30.239,45.734,128.23,235.71,52.453,78.768
54.184,92.647,71.306,171.52,120.93,26.666,49.92,55.274,105.64,32.293,50.808,117.44,217.92,49.701,82.687
58.364,107.02,67.163,140.45,95.265,29.927,55.272,60.998,100.74,28.462,54.018,110.63,207.04,53.324,86.273
61.754,81.051,73.591,205.36,98.853,28.998,48.759,65.604,104.66,30.793,54.135,116.05,211.85,50.522,72.502
66.609,121.02,80.135,126.12,97.416,29.826,48.839,65.602,101.08,28.342,53.815,121.36,208.97,45.08,75.705
58.494,88.712,66.884,168.87,108.61,33.034,52.55,56.034,109.15,30.157,48.198,129.14,203.76,54.717,75.923
65.471,125.16,81.778,126.84,82.87,27.469,45.231,65.67,104.7,29.52,47.079,118.15,233.15,51.042,73.207
55.479,101.23,68.744,158.02,110.06,22.848,48.603,56.045,100.84,27.831,49.271,120.56,217.38,48.241,77.577
56.295,119.76,79.896,109,98.766,24.039,58.293,58.647,109.94,29.191,53.298,118.61,214.94,54.766,81.685
62.857,123.61,74.562,108.56,97.711,25.582,48.038,59.879,93.496,27.915,45.169,119.22,213.5,51.331,80.698
54.613,119.56,74.834,97.988,92.871,25.012,42.769,54.497,99.141,29.066,46.992,118.99,213.12,51.759,83.106
59.18,131.58,91.591,109.27,87.642,26.577,49.036,54.039,95.965,27.164,53.67,124.55,237.69,49.359,83.801
54.532,109.39,75.352,132.6,94.461,24.014,52.043,57.445,90.499,30.211,50.181,119.9,206.69,45.264,82.132
58.011,118.45,79.942,115.88,97.346,27.176,55.013,59.172,105.39,31.326,50.306,123.58,209.18,53.862,76.68
60.375,119.7,88.334,102.09,101.33,32.166,53.504,57.375,100.68,29.818,51.528,111.43,207.18,45.257,82.901
60.681,99.978,70.075,138.25,97.12,31.836,50.107,56.215,107.31,29.254,50.997,109.68,213.13,46.038,81.747
55.169,121.64,79.014,106.95,107.38,27.887,51.952,56.086,96.019,32.749,52.056,108.82,216.12,47.216,83.386
63.089,102.97,74.751,167.41,96.396,28.779,50.604,65.425,108.86,29.089,51.5,117.46,227.25,46.838,76.015
60.846,88.773,67.605,202.1,107.5,29.512,50.507,59.507,100.8,29.502,51.833,126.5,234.05,49.711,82.836
63.695,120.01,127.66,103.97,92.806,30.74,56.936,65.414,96.303,29.503,45.867,131.28,216.62,47.409,78.804
60.17,104.93,73.91,151.15,88.191,32.66,52.093,57.752,96.689,32.53,53.296,115.19,208.5,48.243,72.291
55.012,121.48,92.062,108.29,94.169,28.942,54.032,58.234,92.556,31.666,48.168,129.96,206.07,50.53,73.973
63.612,125.6,81.127,110.73,106.78,26.219,58.063,62.711,106.84,30.852,51.489,118.21,214,54.87,80.406
55.264,108.2,115.22,86.638,105.46,34.656,52.764,56.235,107.89,31.707,45.362,123.78,207.51,46.302,84.141
60.675,118.95,78.539,121.97,117.56,30.863,53.243,62.875,107.27,31.248,50.894,126.49,204.98,52.99,76.123
57.419,95.035,68.949,179.82,89.173,26.896,43.574,57.173,93.876,32.096,48.748,114.55,223.01,51.697,79.582
63.689,126.92,79.633,144.27,97.807,34.245,49.3,63.092,92.286,32.359,54.717,118.92,226.3,50.068,74.885
58.27,125.15,73.667,124.76,90.764,28.185,57.576,58.508,91.607,30.255,47.871,120.66,223.16,53.647,73.209
61.294,112.84,84.82,96.586,107.21,29.701,50.658,59.222,109.06,29.319,46.11,122.81,201.33,50.196,83.106
66.837,119.07,125.49,105.01,100.07,21.339,55.457,65.455,101.59,27.288,53.365,128.6,204.61,52.446,80.798
60.316,120.18,68.721,167.08,79.715,25.556,51.383,58.901,96.607,27.064,54.727,130.63,241.66,53.896,86.373
63.192,126.51,77.351,122.89,115.36,28.64,48.603,65.172,102.39,27.451,51.046,115.99,227.88,50.736,72.638
61.224,129.85,81.514,117.57,103.09,34.076,40.796,62.251,97.116,32.775,47.184,114.13,230.64,49.62,84.766
64.643,131.82,81.941,124.2,80.079,31.167,43.671,65.371,96.517,27.738,47.285,129.53,227.72,54.001,81.368
52.58,93.578,64.438,156.82,78.191,37.265,48.085,54.401,103.36,32.798,47.36,123.07,208.98,54.582,84.364
64.8,117.64,82.425,112.35,132.31,30.018,38.5,65.783,106.67,32.043,47.377,108.96,213.07,48.735,72.372
59.617,94.854,68.157,168.89,104.61,31.336,52.412,57.472,108.29,30.072,53.038,121.87,216.03,53.952,77.743
64.433,119.56,83.586,112.87,121.22,24.96,54.121,63.557,103.11,27.727,53.233,109.11,212.9,47.243,84.526
55.252,111.76,61.749,116.68,81.202,30.423,54.33,54.002,99.076,27.86,48.366,110.64,206.36,53.86,87.044
63.501,121.86,82.999,101.81,85.983,29.268,53.253,63.276,91.685,27.375,45.699,123.16,199.71,53.97,79.532
62.368,111.31,74.483,159.13,103.99,30.908,57.52,60.092,104.84,30.255,52.444,121.11,237.07,53.918,86.7
60.43,119.08,110.47,111.34,88.742,27.428,51.568,62.761,106.85,29.026,50.917,111.94,232.58,49.638,78.034
54.448,113.16,72.494,116.25,102,33.197,62.438,56.888,108.45,30.923,51.42,111.03,215.31,46.589,75.562
65.72,88.118,76.507,177.58,85.036,31.093,50.314,63.91,95.45,31.934,45.266,116.75,203.8,47.265,79.14
60.728,119.03,79.081,123.12,94.956,30.749,46.848,63.158,106.22,28.212,53.254,111.51,210.25,49.772,75.08
61.952,116.72,84.01,102.36,98.082,26.008,46.818,64.747,109.56,30.583,45.733,127.04,198.24,54.374,81.641
62.163,121.47,76.008,112.94,123.64,33.506,49.669,58.891,99.749,31.348,50.033,114.13,216.51,49.583,85.469
59.528,119.82,77.515,109.03,95.754,34.244,52.126,61.262,108.62,29.502,48.535,109.84,215.82,53.115,77.878
61.86,113.67,74.251,138.45,102.52,27.856,40.337,60.284,109.27,27.745,53.878,117.5,223.15,45.494,73.71
53.18,103.2,76.315,143.39,91.367,31.892,38.468,54.709,97.88,32.878,52.564,129.79,200.47,49.664,78.137
63.431,121.35,88.217,107.18,109.01,30.382,45.815,62.963,100.53,31.851,50.15,123.11,204.99,47.661,87.08
65.791,117.28,85.903,111.97,120.5,38.271,50.472,64.712,107.85,29.387,48.914,120.64,216.26,54.248,76.205
55.484,110.77,72.363,117.49,105.43,26.232,47.09,54.462,92.802,27.238,46.508,126.69,201.13,50.264,87.811
64.826,131.58,91.972,110.48,91.512,28.684,42.906,60.4,90.612,32.379,53.371,119.67,221.54,50.494,86.344
62.459,134.32,83.914,119.11,88.305,26.517,50.797,61.889,96.174,27.928,52.651,108.96,227.64,54.913,81.421
59.276,131.01,101.58,123.14,82.279,26.989,49.02,63.207,91.69,29.646,52.516,124.67,227.95,52.569,74.73
60.021,106.67,74.61,133.03,82.186,30.12,46.577,60.29,101.4,29.024,50.781,128.41,198.98,54.461,80.788
60.157,77.431,69.279,216.2,105.87,27.117,50.929,60.226,93.502,27.349,51.417,108.76,223.26,46.481,82.362
53.187,120.77,70.107,120.27,114.29,27.64,44.744,54.955,101.71,27.665,46.127,120.88,239.82,48.728,76.14
57.855,125.03,75.455,114.66,90.593,27.599,42.608,58.53,95.398,29.525,46.635,123.73,212.7,46.13,84.119
59.548,115.51,119.36,100.64,76.012,28.513,46.615,58.301,91.121,31.298,45.71,127.47,213.57,48.538,73.115
58.862,111.83,69.174,118.51,102.45,28.313,44.505,54.777,107.35,29.76,48.54,110.69,222.64,45.612,83.852
65.261,94.259,76.782,171,110.77,28.603,37.302,63.3,104.21,31.943,47.377,124.78,204.51,49.602,84.328
56.927,81.236,68.146,208.04,126.86,25.573,50.516,57.187,106.9,28.042,48.629,110.16,234.67,48.31,80.306
60.601,126.74,79.803,109.6,86.725,29.14,42.271,59.389,94.33,28.191,48.562,124.76,211.78,51.14,83.016
57.79,77.19,65.037,200.75,88.761,30.788,43.362,58.027,106.63,28.73,46.592,115.89,218.65,53.626,72.744
58.061,77.987,66.806,219.48,112.65,23.543,44.769,57.649,102.26,27.65,49.249,125.35,220.19,51.484,77.661
58.866,129.8,85.481,109.63,98.412,28.471,50.94,58.92,107.63,32.552,52.015,128.02,227.61,54.832,87.08
55.552,107.19,75.473,176.08,118.81,27.858,49.318,59.936,104.73,27.555,54.965,124.61,236.79,45.847,83.869
58.352,121.78,78.281,139.24,81.679,28.333,48.868,60.681,107.03,28.559,48.659,131.31,240.49,48.987,73.368
54.72,121.6,77.638,117.24,95.552,31.992,52.429,56.512,94.643,30.485,50.854,126.4,210.73,53.064,77.109
63.178,122.89,77.937,114.55,86.533,27.3,52.209,60.562,101.08,29.878,45.741,121.97,218.56,53.305,80.795
64.025,109.23,77.068,128.67,95.727,31.149,45.908,63.534,106.77,31.909,48.899,118.96,201.59,54.327,75.858
56.294,116.28,78.114,112.8,100.12,31.71,45.929,55.203,95.673,29.148,52.676,111.57,206.82,48.219,74.846
62.396,124.1,86.602,106.79,99.186,25.071,59.529,61.778,106.9,28.232,53.607,124.59,212.69,50.467,84.421
56.974,122.72,80.151,103.61,91.557,31.981,44.795,54.306,96.248,28.763,46.486,125.51,210.55,53.649,82.234
67.34,111.81,80.54,123.78,103.84,27.97,46.473,63.865,105.07,28.626,48.655,125.69,202.13,46.437,80.976
61.392,118.82,77.324,126.28,98.262,25.97,52.957,62.639,106,28.963,54.323,128.91,207.22,46.737,75.423
56.277,113.64,71.509,121.26,105.94,32.163,40.622,56.509,98.264,30.389,47.502,126.88,205.36,50.761,85.796
58.651,121.16,109.35,90.549,76.893,31.184,46.088,55.816,96.825,29.612,45.067,123.48,225.01,53.761,86.596
58.021,122.93,84.483,99.404,98.648,26.174,42.436,58.713,102.14,27.809,46.345,121.79,212.66,48,84.058
61.001,102.33,71.523,174.78,87.74,26.624,38.252,65.657,107.57,28.676,45.562,120.2,238.19,54.294,74.502
54.134,125.95,87.184,102.51,89.454,39.556,46.46,54.627,91.663,32.563,51.191,115.56,211.26,48.366,81.135
