61.688,110.89,76.142,152.8,93.65,22.394,41.874,110.11,-1.8233,-0.98696,0.50511,1.503,-11.564,-5.8305,-4.7913,63.511,105.21,28.224,46.665,126.59,229.53,49.79,78.295,-126.98,0.24206
59.764,122.13,78.829,116.45,112.75,35.18,55.56,118.73,-3.0885,3.1743,-1.1156,0.441,8.2264,6.5146,5.7698,62.852,104.52,28.666,49.79,116.55,212.71,48.387,73.881,-119.7,0.23349
60.526,128.52,86.292,114.96,98.087,29.131,44.462,134,-3.9769,-0.22782,0.40628,1.6068,-4.0471,1.7199,-5.1618,64.503,102.13,27.411,49.624,130.6,220.89,46.383,85.186,-129.45,0.23099
60.26,117.32,77.264,116.86,89.721,32.087,41.005,118.7,1.2309,0.31288,0.18699,-2.8504,-3.2645,1.4084,-4.4251,59.029,92.986,30.679,45.43,120.97,208.73,47.736,82.864,-123.6,0.24811
55.8,122.13,75.167,126.29,100.68,34.909,44.328,125.69,0.90472,-0.10672,3.4977,0.4189,4.8255,4.2727,-2.8226,54.895,95.859,30.637,47.15,108.17,239.07,46.325,78.965,-128.08,0.20039
55.536,94.948,72.668,192.08,92.193,34.376,47.877,94.239,-2.274,-0.20381,2.5647,-2.1357,-1.5764,1.5885,0.25674,57.81,93.769,32.788,47.621,108.61,241.24,52.297,79.066,-132.31,0.20741
58.383,120.54,79.406,102.23,97.972,32.49,43.348,121.01,2.1599,1.3465,0.62244,1.7386,2.9402,2.1894,-3.9277,56.223,95.032,30.301,47.276,117.82,202.07,54.359,81.886,-119.31,0.26087
60.364,102.08,73.217,172.26,104.52,26.469,44.71,101.1,-0.064452,-0.28209,-0.78694,0.68546,-1.0273,-2.295,-1.6985,60.429,105.54,28.764,46.408,131.2,231.49,49.391,86.744,-128.92,0.24347
61.499,117.61,79.716,110.48,113.68,38.731,43.041,117,0.03623,2.7135,-2.3557,0.9958,7.4894,6.3371,-3.4166,61.463,106.19,32.394,46.458,119.42,205.58,49.508,72.057,-115.4,0.27123
65.656,125.53,91.862,103.66,87.987,34.091,49.466,127.03,0.41344,-0.094455,0.97315,-1.8363,-13.614,2.6131,1.2317,65.243,101.6,31.478,48.234,111.45,219.27,48.257,83.55,-125.89,0.20492
61.855,110.46,112.47,99.651,94.064,28.362,45.032,115.48,-1.4472,-2.7093,0.88157,1.8664,-15.818,0.038916,-4.5014,63.302,109.88,28.323,49.534,121.38,202.81,47.476,83.005,-117.6,0.23907
60.508,93.293,72.765,169.41,109.63,33.818,56.6,88.974,0.74002,1.2105,2.6833,1.1473,0.25971,4.6499,2.7293,59.768,109.37,29.169,53.871,121.01,206.29,52.488,81.129,-118.41,0.24626
58.999,103.66,82.959,156.37,111.56,31.261,41.322,108.31,-1.3355,-4.4424,3.6985,-2.7341,6.9744,-0.051385,-5.3523,60.335,104.59,31.312,46.674,131.17,231.32,45.771,83.231,-128.41,0.24644
56.637,126.83,82.307,128.84,89.038,32.613,45.255,127.81,-2.4715,-0.74486,5.2037,0.55828,-10.992,1.8678,-1.7605,59.108,100.03,30.745,47.015,131.01,238.7,53.517,85.556,-134.13,0.25043
56.317,122.97,88.099,109.03,99.632,29.326,51.626,119.33,0.74181,1.3032,0.82458,2.3209,-5.4421,-0.53987,-1.9196,55.576,105.07,29.866,53.546,115.38,220.72,48.19,82.143,-122.12,0.21908
59.899,117.04,107.56,92.571,116.9,30.659,45.615,119.74,1.8703,0.90211,-2.2407,0.052614,9.6284,-1.3289,-3.5821,58.029,107.27,31.988,49.198,131.54,205.08,49.196,87.749,-119.96,0.27104
56.595,110.55,70.981,134.55,101.02,33.876,53.299,113.56,1.0014,-3.0146,-1.3603,-2.0678,7.6895,3.1022,2.1249,55.593,93.334,30.773,51.174,121.19,212.98,51.233,72.852,-122.92,0.26055
58.895,111,74.994,133.86,99.692,32.496,41.406,111.87,0.28799,1.5977,2.2934,1.3481,-6.3822,-0.014294,-4.7749,58.607,106.07,32.511,46.181,112.48,221.18,51.021,77.849,-119.21,0.2392
57.322,120.85,86.517,105.74,93.16,28.943,54.431,121.71,-0.17061,-0.78299,-3.0103,1.2761,2.8111,1.0669,0.3647,57.492,90.349,27.876,54.067,110.56,200.8,46.338,82.934,-122.44,0.20577
63.167,123.28,99.491,111.93,98.899,32.277,47.902,128.25,3.7833,-1.8335,1.5993,-4.2726,-4.6801,0.48059,-5.9601,59.383,103.58,31.796,53.862,117.54,231,53.267,75.688,-127.11,0.23276
62.201,102.6,73.203,137.57,107.5,29.652,47.084,104.64,1.2977,-2.4673,0.82317,0.83467,-1.0584,-1.3796,-5.7595,60.903,108.56,31.032,52.843,116.63,201.48,54.146,84.614,-117.81,0.24371
61.484,102.64,74.216,160.23,89.451,26.428,49.549,99.138,-2.4965,1.0628,-0.48834,-3.5295,-15.752,-5.538,-0.81284,63.981,105.2,31.966,50.362,110.74,219.42,51.498,84.882,-124.98,0.20783
62.572,124.3,108.37,111.01,106.26,34.52,51.298,127.57,-1.7646,-3.0782,-0.12987,0.77272,1.0944,1.6391,-0.77254,64.337,105.17,32.881,52.071,116.18,232.71,49.939,83.967,-131.01,0.20821
61.402,126.16,80.571,143.13,109.56,24.5,45.863,125.98,-2.4067,-0.18778,2.2414,1.013,12.143,-5.4858,-3.715,63.808,97.422,29.986,49.578,123.1,237.93,50.702,87.361,-137.58,0.21296
54.442,67.222,64.308,205.82,100.23,26.092,56.036,68.049,-1.2284,-0.8984,-1.1144,0.52288,-3.8747,-1.5798,1.9549,55.67,104.11,27.672,54.081,110.48,206.21,47.439,81.78,-116.64,0.21212
52.891,76.793,66.338,185.19,111.99,31.293,59.048,81.542,-1.6055,-1.2329,0.058139,-2.4821,7.4855,2.128,4.5688,54.497,104.51,29.165,54.479,113.72,207.41,48.357,82.693,-117.4,0.22386
55.946,119.55,95.706,97.436,115.09,34.25,49.962,121.77,-0.78743,0.34895,4.7584,2.0435,6.5352,2.8652,4.8933,56.733,108.56,31.385,45.069,109.79,232.74,47.022,81.362,-120.5,0.21509
54.337,97.678,73.941,190.08,92.176,27.805,44.425,95.94,-2.6024,0.6872,0.6534,0.92674,-7.4756,-3.0945,-7.0768,56.939,99.652,30.9,51.501,125.9,235.08,48.328,77.176,-130,0.23946
53.277,111.26,77.136,128.88,98.374,33.42,59.985,113.37,-1.1648,-3.3863,3.7897,-2.6081,5.964,4.632,5.632,54.442,92.41,28.788,54.353,129.05,204.34,48.035,75.476,-122.63,0.26365
57.406,114.16,77.356,118.36,85.522,36.264,49.042,116.69,-0.97744,-2.679,-1.1225,0.39558,-10.496,4.5516,0.25925,58.384,96.018,31.713,48.783,119.65,206.26,46.516,78.215,-120.74,0.24901
57.51,127.17,112.36,109.81,113.31,30.326,57.271,125.98,0.60921,2.9333,1.6188,-0.86503,4.2803,-1.4381,2.9996,56.901,109.03,31.764,54.272,128.78,235.4,52.439,81.121,-128.51,0.24738
55.741,118.07,80.243,123.53,77.084,34.471,57.003,117.97,-2.1605,-3.7172,-0.9373,-0.08234,-13.756,2.2542,4.7869,57.902,90.84,32.217,52.217,125.2,207.59,47.55,74.37,-124.83,0.26203
62.387,128.14,85.143,113.1,99.2,26.178,47.219,131.39,-0.82063,-3.7141,-0.57217,0.97426,4.6754,-1.1669,-1.6341,63.208,94.525,27.345,48.853,127.02,221.82,49.571,84.195,-132.09,0.23038
67.408,126.43,85.244,117.76,96.933,31.728,45.706,125.48,1.5193,0.83272,3.1248,-0.97189,-11.528,2.295,-2.9062,65.889,108.46,29.433,48.612,126.61,225.03,52.385,82.205,-127.47,0.24236
57.606,132.95,75.734,120.83,96.703,28.476,41.406,133.43,2.065,3.8013,3.4018,-3.209,4.7263,-0.034431,-7.7593,55.541,91.976,28.51,49.165,121.69,233.12,54.66,80.942,-132.9,0.23456
61.29,102.82,71.174,157.17,103.55,32.506,43.157,101.29,0.83685,1.7906,-3.3529,-2.6511,-1.9436,1.8386,-4.4909,60.453,105.49,30.668,47.648,117.46,222.01,46.633,86.784,-124.08,0.21945
61.901,119.61,78.548,140.8,107.14,30.884,51.687,119.23,3.1675,-4.0828,2.693,3.5952,9.4453,-1.0217,-2.4256,58.733,97.692,31.906,54.113,115.73,230.98,50.67,74.293,-128.93,0.22459
60.528,80.787,69.94,224.13,91.253,22.121,54.115,83.436,-1.2255,-1.033,-2.2732,-0.82283,-0.68606,-5.3574,1.9405,61.753,91.939,27.478,52.174,130.06,229.85,51.837,77.951,-135.94,0.23785
56.109,127.78,86.597,109.37,84.885,27.526,51.462,129.59,0.53084,-0.57662,1.9141,0.65927,-7.5673,-2.6093,-3.207,55.578,92.452,30.135,54.669,117.5,213.69,47.698,86.907,-128.35,0.21594
66.016,126.85,79.238,118.66,95.416,27.543,42.204,124.96,1.3363,1.8361,-2.979,-0.68926,3.5347,-2.1297,-4.7614,64.68,91.881,29.672,46.966,117.95,214.8,49.408,73.754,-126.47,0.23721
66.59,99.94,72.056,158.44,121.82,25.065,46.618,101.16,2.0618,-0.71466,-2.6939,-2.3137,15.541,-4.1601,-6.2922,64.528,106.28,29.225,52.911,113.69,211.82,48.6,76.322,-120.84,0.21773
61.911,124.29,80.862,122.08,111.83,27.97,50.158,124.03,0.313,-0.36643,0.60345,-1.7072,4.3867,-0.18549,-4.2606,61.598,107.44,28.156,54.419,119.12,228.17,49.285,75.261,-125.15,0.22023
56.042,122.48,117.56,102.71,90.856,26.534,51.758,118.35,0.96434,1.3029,-3.0584,-0.95322,-9.2916,-3.6206,-2.7989,55.077,100.15,30.154,54.556,128.76,220.49,45.661,85.486,-127.7,0.23402
57.207,118.38,98.844,98.846,101.26,33.205,50.571,118.13,-0.82539,0.73613,0.24654,3.7124,5.6275,1.3425,3.2228,58.033,95.632,31.862,47.348,109.86,207.96,51.455,83.236,-120.79,0.22971
63.486,125.17,93.007,102.48,97.642,28.033,45.225,126.02,0.79524,0.97404,-0.4153,2.5811,5.081,0.86842,-2.1818,62.691,92.561,27.164,47.407,110.46,210.22,50.792,84.957,-125.45,0.20419
61.904,128.13,85.116,121.14,92.342,34.505,53.083,128.98,-1.0321,-0.010089,0.71363,-2.8978,-3.4596,2.7066,1.0501,62.936,95.802,31.799,52.033,128.69,217.02,49.151,83.49,-131.33,0.245
50.326,80.649,64.235,195.43,98.863,32.545,41.856,83.141,-4.9235,-0.68752,-0.57601,-4.5389,-7.2115,4.3596,-3.6987,55.25,106.07,28.186,45.554,115.4,229.41,51.241,87.675,-122.68,0.22237
56.187,119.81,81.382,133.43,90.445,33.842,44.846,119.47,-2.1302,-0.056664,4.6654,-0.80897,-1.1402,1.6692,-7.1751,58.317,91.586,32.173,52.021,122.68,214.16,50.618,85.87,-130.26,0.23918
53.171,112.44,67.406,158.32,89.997,29.249,41.85,110.95,-3.1893,2.5476,-1.3065,-1.5869,-4.2254,-1.6076,-8.6717,56.36,94.222,30.857,50.522,108.63,235.36,51.218,85.944,-132.72,0.19418
51.559,99.931,65.361,169.44,94.563,28.261,48.754,99.197,-3.5739,1.549,0.18891,-1.247,-1.7208,-2.0282,0.21082,55.132,96.284,30.289,48.543,108.08,229.7,54.955,74.235,-124.15,0.22507
59.972,127.94,100.31,108.87,101.26,35.772,49.578,125.37,-1.9948,0.4545,0.043647,2.2927,2.1119,3.0413,-3.7063,61.967,99.143,32.731,53.284,116.51,218.52,51.831,87.594,-129.45,0.21796
53.963,118.84,72.545,120.43,95.451,29.288,42.412,125.19,-0.077179,-3.0249,-1.8711,-2.3905,-2.357,2.1739,-5.0347,54.04,97.808,27.114,47.446,127.55,232.28,45.021,72.988,-125.02,0.24436
60.086,116.29,79.176,108.79,122.02,30.869,54.153,116.27,1.8728,-4.006,-3.2081,-2.1934,21.152,0.74161,-0.058827,58.213,100.87,30.128,54.212,116.97,207.28,46.588,79.761,-120.4,0.22847
63.905,111.49,82.599,146.76,100.81,23.587,51.066,109.11,-0.054245,-0.41222,0.75916,-2.6189,2.6114,-9.2354,3.4139,63.959,98.195,32.822,47.652,121.98,220.52,45.047,74.2,-126.02,0.24218
52.401,113.07,77.794,128.4,112.45,37.763,43.985,113.15,-2.9687,-0.63953,0.24131,-0.08382,10.11,5.6446,-4.0754,55.37,102.34,32.118,48.06,128.79,218.46,46.209,77.185,-121.37,0.26598
59.423,92.934,78.287,193.73,99.569,31.009,52.45,90.974,-0.74408,0.19118,-0.078365,-3.5402,-2.4005,-0.90784,-1.8008,60.167,101.97,31.916,54.25,131.81,227.06,47.347,85.374,-132.22,0.23807
53.681,126.67,82.093,130.08,97.681,34.59,38.721,126.17,-0.68627,-1.8782,3.7315,0.27754,0.059469,2.0639,-11.937,54.367,97.622,32.526,50.658,128.54,240.54,50.912,75.435,-131.72,0.25616
60.128,100.39,73.434,184.34,86.155,29.951,56.29,99.793,0.22997,-1.1069,-2.0728,0.80084,-4.6389,-1.4399,2.9221,59.898,90.794,31.391,53.368,119.37,228.51,47.53,76.248,-133.32,0.22092
66.427,134.53,84.746,116.56,79.099,27.973,53.283,130.87,1.8254,-0.55171,0.16828,-3.2703,-13.556,-0.54645,3.9986,64.602,92.655,28.52,49.285,125.48,228.67,48.268,85.937,-136.77,0.2166
61.594,112.44,78.03,160.1,94.494,27.916,50.9,115.08,-1.9511,-2.0832,-1.6961,-1.1446,-0.87046,-4.0798,-3.4222,63.545,95.365,31.996,54.322,131.74,220.09,52.857,87.915,-135.97,0.24517
63.617,130.81,93.48,103.52,96.78,28.023,47.892,127.9,2.6972,-0.70739,0.70391,-1.2514,5.0047,0.52865,1.325,60.92,91.775,27.494,46.567,119.68,228.03,46.263,82.912,-131.98,0.21195
62.504,128.47,94.039,120.06,77.649,29.678,48.605,127.11,-1.6637,-0.12699,3.5562,2.0382,-13.145,-0.8212,-3.7993,64.167,90.795,30.499,52.405,112.79,216.66,48.832,74.571,-128.79,0.21198
55.073,114.56,71.034,162.72,100.2,31.828,60.79,113.3,-0.099266,-0.46932,0.96225,2.9867,3.02,1.1262,6.9003,55.172,97.176,30.702,53.889,121.57,238.33,52.696,82.365,-134.1,0.22528
61.421,127.95,77.414,138.25,96.262,29.939,54.615,130.4,-1.7149,-0.2609,-0.91723,-0.062697,5.2906,-0.69685,5.8233,63.136,90.971,30.636,48.792,117.64,234.97,50.415,81.176,-136.73,0.21096
57.749,122.37,76.384,114.74,100.15,24.429,53.619,122.61,-0.9859,2.1969,1.7105,-1.3461,-4.7548,-3.9674,6.5666,58.735,104.9,28.397,47.052,109.62,231.98,45.896,75.846,-121.89,0.20499
59.633,118,73.298,154.88,86.752,40.75,56.35,118.39,0.028748,-0.87746,-2.14,-1.4392,-13.162,8.757,4.3149,59.604,99.915,31.993,52.035,122.3,241.32,51.242,87.05,-136.55,0.21724
63.979,103.34,73.847,150.46,100.77,26.091,46.515,101.58,1.74,0.20982,-0.59613,-1.1343,-1.0981,-5.8826,-0.040216,62.239,101.87,31.973,46.555,113.4,214.32,51.251,78.636,-121.18,0.23677
54.582,104.69,69.573,125.67,105,30.55,53.08,103.47,-0.97299,0.69812,-0.55381,-2.888,-4.1722,-1.6755,1.2433,55.555,109.17,32.225,51.837,108,207.03,48.287,75.062,-112.1,0.23382
60.656,124.79,89.566,105.19,93.146,33.736,36.644,124.96,-2.6872,-0.75678,-1.9658,0.58669,-0.35395,2.0025,-10.598,63.343,93.5,31.733,47.242,120.53,208.23,48.998,81.437,-125.64,0.24492
60.223,128.67,75.074,126.78,111.86,29.301,58.639,127.2,-1.3788,2.5,0.28705,1.5202,16.978,-0.12744,3.7736,61.602,94.887,29.429,54.866,111.16,217.42,54.489,86.594,-130.33,0.19905
