64.105,119.32,122.81,231.51,0.76514,116.49,-1.8714,4.1943,4.0994,-3.9752,-0.0058308,65.976,105.95,30.587,54.18,118.71,235.48,49.374,77.931,-131.47,0.20893
62.287,123.78,109.82,222.39,0.48069,120.28,2.6767,0.97325,1.0345,0.38394,0.01906,59.61,97.752,32.561,49.914,108.79,222.01,50.818,81.612,-125.88,0.21051
62.481,134.09,110.36,239.74,0.57429,130.92,-1.0609,4.3609,0.25003,-1.1296,-0.010431,63.542,90.269,28.775,50.954,110.11,240.87,51.668,79.656,-138.64,0.18179
61.93,127.74,110.62,235.11,0.41935,125.72,-1.1377,0.92442,0.92495,-3.1628,0.01007,63.068,103.52,31.114,48.493,109.69,238.27,50.272,78.903,-128.88,0.19905
58.068,109.61,128.16,223.5,0.72633,108.79,-0.23867,-3.2596,3.1922,-2.1976,0.00076056,58.307,106.13,27.196,50.704,124.97,225.7,50.273,84.171,-125.61,0.23045
60.092,122.02,116.95,211.5,0.48668,116.88,1.8766,1.8942,3.3527,0.47594,0.016642,58.215,99.034,32.195,54.465,113.6,211.02,45.178,83.817,-123.38,0.21241
58.289,122.64,123.45,212.16,0.45784,123.38,-0.3021,0.75577,-2.2574,-0.6673,-0.00031294,58.591,100.32,29.908,52.166,125.7,212.83,45.902,82.506,-124.28,0.23894
62.215,110.84,130.04,201.64,0.77119,104.69,-2.3493,3.9241,1.6062,0.39261,-0.01155,64.564,105.59,27.302,51.408,128.44,201.25,47.63,76.393,-119.39,0.25678
58.615,116.16,129.37,200.81,0.042782,117.65,-2.7143,-1.7957,3.664,0.13489,0.00012866,61.33,96.043,29.604,48.153,125.71,200.67,50.487,84.305,-122.7,0.25963
55.446,113.71,128.21,198.36,0.14364,111.63,0.9895,0.2712,0.43698,-1.7885,-0.0013084,54.457,107.93,31.179,51.343,127.78,200.15,45.049,81.797,-114.41,0.26451
60.54,108.9,110.93,202,0.10283,110.64,4.0259,-0.5854,-0.037099,2.23,0.00016692,56.514,109.77,31.68,49.873,110.97,199.77,48.424,78.34,-110.81,0.24373
59.287,119.44,118.92,202.62,0.11467,121,-3.2872,0.97342,2.7455,1.0223,-0.0012519,62.574,103.09,31.106,49.992,116.17,201.6,53.714,83.487,-119.6,0.24429
61.776,118.47,121.16,218.59,0.5536,121.1,0.33762,-1.6373,-1.1311,0.76661,-0.0045135,61.438,102.37,27.628,53.459,122.29,217.82,51.262,77.406,-124.93,0.2341
58.229,123.19,111.83,223.92,0.17602,122.4,-1.3907,-0.45068,-2.1887,-0.78247,0.013206,59.62,105.64,32.15,46.544,114.02,224.7,53.098,86.549,-123.93,0.22854
54.304,122.24,112.4,217.33,0.14233,122.4,-2.3594,1.4298,0.93185,2.5179,-0.0084457,56.664,94.636,32.594,48.055,111.47,214.81,45.751,76.076,-121.24,0.22895
63.364,102.7,107.94,202.54,0.76712,103.7,-0.86082,-0.014025,-4.5046,4.1318,-0.013207,64.225,109.56,29.184,48.558,112.45,198.41,52.713,78.959,-114.49,0.23938
54.512,133.53,108.69,235.49,0.027267,137.35,-1.6443,0.7887,-0.4019,-1.4293,-0.025289,56.156,90.085,30.513,48.612,109.09,236.92,48.225,86.621,-134.97,0.18935
65.083,84.779,128.41,216.81,0.98459,81.573,-0.40379,1.0165,1.1056,2.979,-0.00015246,65.487,103.52,28.087,47.294,127.31,213.83,50.64,74.978,-123.21,0.259
57.178,91.746,127.85,196.87,0.93367,89.587,0.66677,1.2497,-0.18048,-4.0516,0.0030674,56.511,90.148,27.591,47.296,128.03,200.93,52.303,82.967,-123.25,0.26858
60.837,123.28,115.63,211.6,0.15972,124.26,1.5267,2.0112,-0.38087,-2.0557,0.0087534,59.31,97.171,32.654,46.829,116.01,213.65,45.65,78.119,-121.77,0.2372
59.292,103.55,132.06,239.33,0.89814,104.79,0.23136,-1.4638,0.74075,-0.44529,0.010118,59.061,91.116,30.35,48.252,131.32,239.77,48.343,80.903,-138.51,0.23969
64.414,129.08,123.87,225.16,0.19275,129.93,0.27097,0.28173,0.27493,-1.8213,-0.010222,64.143,104.21,32.31,48.757,123.59,226.99,51.047,82.167,-128.88,0.23966
62.808,124.65,131.61,227.87,0.44923,123.33,0.60276,-0.091792,1.9384,0.76004,-0.00293,62.205,104.53,32.022,49.15,129.67,227.11,51.455,73.012,-126.29,0.26918
62.786,100.82,125.09,235.61,0.90396,103.68,-0.012344,-1.389,-1.9069,4.394,-0.0078762,62.798,90.13,30.312,47.857,126.99,231.22,54.669,86.108,-138.74,0.23752
61.688,110.89,127.09,231.03,0.77288,110.11,-1.8233,-0.98696,0.50511,1.503,-0.010991,63.511,105.21,28.224,46.665,126.59,229.53,49.79,78.295,-126.98,0.24206
59.764,122.13,115.43,213.15,0.37399,118.73,-3.0885,3.1743,-1.1156,0.441,0.0078702,62.852,104.52,28.666,49.79,116.55,212.71,48.387,73.881,-119.7,0.23349
60.526,128.52,131.01,222.5,0.3426,134,-3.9769,-0.22782,0.40628,1.6068,-0.0039625,64.503,102.13,27.411,49.624,130.6,220.89,46.383,85.186,-129.45,0.23099
60.26,117.32,121.15,205.88,0.61079,118.7,1.2309,0.31288,0.18699,-2.8504,-0.0035108,59.029,92.986,30.679,45.43,120.97,208.73,47.736,82.864,-123.6,0.24811
55.8,122.13,111.67,239.49,0.54095,125.69,0.90472,-0.10672,3.4977,0.4189,0.0050339,54.895,95.859,30.637,47.15,108.17,239.07,46.325,78.965,-128.08,0.20039
55.536,94.948,111.17,239.1,0.9076,94.239,-2.274,-0.20381,2.5647,-2.1357,-0.0016811,57.81,93.769,32.788,47.621,108.61,241.24,52.297,79.066,-132.31,0.20741
58.383,120.54,118.44,203.8,0.30934,121.01,2.1599,1.3465,0.62244,1.7386,0.0030939,56.223,95.032,30.301,47.276,117.82,202.07,54.359,81.886,-119.31,0.26087
60.364,102.08,130.41,232.18,0.87821,101.1,-0.064452,-0.28209,-0.78694,0.68546,-0.00097337,60.429,105.54,28.764,46.408,131.2,231.49,49.391,86.744,-128.92,0.24347
61.499,117.61,117.06,206.58,0.39075,117,0.03623,2.7135,-2.3557,0.9958,0.0070526,61.463,106.19,32.394,46.458,119.42,205.58,49.508,72.057,-115.4,0.27123
65.656,125.53,112.43,217.43,0.12808,127.03,0.41344,-0.094455,0.97315,-1.8363,-0.0134,65.243,101.6,31.478,48.234,111.45,219.27,48.257,83.55,-125.89,0.20492
61.855,110.46,122.26,204.68,0.012249,115.48,-1.4472,-2.7093,0.88157,1.8664,-0.014396,63.302,109.88,28.323,49.534,121.38,202.81,47.476,83.005,-117.6,0.23907
60.508,93.293,123.69,207.44,0.90865,88.974,0.74002,1.2105,2.6833,1.1473,0.00023747,59.768,109.37,29.169,53.871,121.01,206.29,52.488,81.129,-118.41,0.24626
58.999,103.66,134.86,228.58,0.83592,108.31,-1.3355,-4.4424,3.6985,-2.7341,0.0066686,60.335,104.59,31.312,46.674,131.17,231.32,45.771,83.231,-128.41,0.24644
56.637,126.83,136.22,239.26,0.58164,127.81,-2.4715,-0.74486,5.2037,0.55828,-0.010988,59.108,100.03,30.745,47.015,131.01,238.7,53.517,85.556,-134.13,0.25043
56.317,122.97,116.2,223.04,0.13578,119.33,0.74181,1.3032,0.82458,2.3209,-0.0051793,55.576,105.07,29.866,53.546,115.38,220.72,48.19,82.143,-122.12,0.21908
59.899,117.04,129.3,205.14,0.075792,119.74,1.8703,0.90211,-2.2407,0.052614,0.0089756,58.029,107.27,31.988,49.198,131.54,205.08,49.196,87.749,-119.96,0.27104
56.595,110.55,119.83,210.91,0.68893,113.56,1.0014,-3.0146,-1.3603,-2.0678,0.0082387,55.593,93.334,30.773,51.174,121.19,212.98,51.233,72.852,-122.92,0.26055
58.895,111,114.77,222.53,0.69993,111.87,0.28799,1.5977,2.2934,1.3481,-0.0060167,58.607,106.07,32.511,46.181,112.48,221.18,51.021,77.849,-119.21,0.2392
57.322,120.85,107.55,202.07,0.11165,121.71,-0.17061,-0.78299,-3.0103,1.2761,0.0031114,57.492,90.349,27.876,54.067,110.56,200.8,46.338,82.934,-122.44,0.20577
63.167,123.28,119.14,226.73,0.077881,128.25,3.7833,-1.8335,1.5993,-4.2726,-0.0045184,59.383,103.58,31.796,53.862,117.54,231,53.267,75.688,-127.11,0.23276
62.201,102.6,117.46,202.31,0.76651,104.64,1.2977,-2.4673,0.82317,0.83467,-0.00097495,60.903,108.56,31.032,52.843,116.63,201.48,54.146,84.614,-117.81,0.24371
61.484,102.64,110.25,215.9,0.84414,99.138,-2.4965,1.0628,-0.48834,-3.5295,-0.014973,63.981,105.2,31.966,50.362,110.74,219.42,51.498,84.882,-124.98,0.20783
62.572,124.3,116.05,233.48,0.029009,127.57,-1.7646,-3.0782,-0.12987,0.77272,0.0010406,64.337,105.17,32.881,52.071,116.18,232.71,49.939,83.967,-131.01,0.20821
61.402,126.16,125.34,238.94,0.67308,125.98,-2.4067,-0.18778,2.2414,1.013,0.012464,63.808,97.422,29.986,49.578,123.1,237.93,50.702,87.361,-137.58,0.21296
54.442,67.222,109.37,206.73,0.9947,68.049,-1.2284,-0.8984,-1.1144,0.52288,-0.0037218,55.67,104.11,27.672,54.081,110.48,206.21,47.439,81.78,-116.64,0.21212
52.891,76.793,113.78,204.93,0.9676,81.542,-1.6055,-1.2329,0.058139,-2.4821,0.0071628,54.497,104.51,29.165,54.479,113.72,207.41,48.357,82.693,-117.4,0.22386
55.946,119.55,114.55,234.78,0.093715,121.77,-0.78743,0.34895,4.7584,2.0435,0.00602,56.733,108.56,31.385,45.069,109.79,232.74,47.022,81.362,-120.5,0.21509
54.337,97.678,126.55,236.01,0.89719,95.94,-2.6024,0.6872,0.6534,0.92674,-0.0075017,56.939,99.652,30.9,51.501,125.9,235.08,48.328,77.176,-130,0.23946
53.277,111.26,132.84,201.73,0.65526,113.37,-1.1648,-3.3863,3.7897,-2.6081,0.0064539,54.442,92.41,28.788,54.353,129.05,204.34,48.035,75.476,-122.63,0.26365
57.406,114.16,118.53,206.65,0.52816,116.69,-0.97744,-2.679,-1.1225,0.39558,-0.010932,58.384,96.018,31.713,48.783,119.65,206.26,46.516,78.215,-120.74,0.24901
57.51,127.17,130.4,234.54,0.054521,125.98,0.60921,2.9333,1.6188,-0.86503,0.003926,56.901,109.03,31.764,54.272,128.78,235.4,52.439,81.121,-128.51,0.24738
55.741,118.07,124.26,207.51,0.4896,117.97,-2.1605,-3.7172,-0.9373,-0.08234,-0.015143,57.902,90.84,32.217,52.217,125.2,207.59,47.55,74.37,-124.83,0.26203
62.387,128.14,126.45,222.8,0.29821,131.39,-0.82063,-3.7141,-0.57217,0.97426,0.0049462,63.208,94.525,27.345,48.853,127.02,221.82,49.571,84.195,-132.09,0.23038
67.408,126.43,129.73,224.05,0.43717,125.48,1.5193,0.83272,3.1248,-0.97189,-0.010629,65.889,108.46,29.433,48.612,126.61,225.03,52.385,82.205,-127.47,0.24236
57.606,132.95,125.1,229.91,0.49166,133.43,2.065,3.8013,3.4018,-3.209,0.0051386,55.541,91.976,28.51,49.165,121.69,233.12,54.66,80.942,-132.9,0.23456
61.29,102.82,114.11,219.36,0.85233,101.29,0.83685,1.7906,-3.3529,-2.6511,-0.0018425,60.453,105.49,30.668,47.648,117.46,222.01,46.633,86.784,-124.08,0.21945
61.901,119.61,118.43,234.57,0.55455,119.23,3.1675,-4.0828,2.693,3.5952,0.0096685,58.733,97.692,31.906,54.113,115.73,230.98,50.67,74.293,-128.93,0.22459
60.528,80.787,127.78,229.03,0.9907,83.436,-1.2255,-1.033,-2.2732,-0.82283,-0.00074621,61.753,91.939,27.478,52.174,130.06,229.85,51.837,77.951,-135.94,0.23785
56.109,127.78,119.42,214.35,0.20767,129.59,0.53084,-0.57662,1.9141,0.65927,-0.0081851,55.578,92.452,30.135,54.669,117.5,213.69,47.698,86.907,-128.35,0.21594
66.016,126.85,114.97,214.11,0.41765,124.96,1.3363,1.8361,-2.979,-0.68926,0.003847,64.68,91.881,29.672,46.966,117.95,214.8,49.408,73.754,-126.47,0.23721
66.59,99.94,110.99,209.5,0.86745,101.16,2.0618,-0.71466,-2.6939,-2.3137,0.014623,64.528,106.28,29.225,52.911,113.69,211.82,48.6,76.322,-120.84,0.21773
61.911,124.29,119.72,226.47,0.32451,124.03,0.313,-0.36643,0.60345,-1.7072,0.004083,61.598,107.44,28.156,54.419,119.12,228.17,49.285,75.261,-125.15,0.22023
56.042,122.48,125.71,219.54,0.0098175,118.35,0.96434,1.3029,-3.0584,-0.95322,-0.0092779,55.077,100.15,30.154,54.556,128.76,220.49,45.661,85.486,-127.7,0.23402
57.207,118.38,110.11,211.68,0.053715,118.13,-0.82539,0.73613,0.24654,3.7124,0.0058845,58.033,95.632,31.862,47.348,109.86,207.96,51.455,83.236,-120.79,0.22971
63.486,125.17,110.05,212.8,0.088462,126.02,0.79524,0.97404,-0.4153,2.5811,0.0054894,62.691,92.561,27.164,47.407,110.46,210.22,50.792,84.957,-125.45,0.20419
61.904,128.13,129.4,214.12,0.48777,128.98,-1.0321,-0.010089,0.71363,-2.8978,-0.0036112,62.936,95.802,31.799,52.033,128.69,217.02,49.151,83.49,-131.33,0.245
50.326,80.649,114.82,224.88,0.94934,83.141,-4.9235,-0.68752,-0.57601,-4.5389,-0.0067985,55.25,106.07,28.186,45.554,115.4,229.41,51.241,87.675,-122.68,0.22237
56.187,119.81,127.34,213.35,0.66227,119.47,-2.1302,-0.056664,4.6654,-0.80897,-0.0012449,58.317,91.586,32.173,52.021,122.68,214.16,50.618,85.87,-130.26,0.23918
53.171,112.44,107.33,233.77,0.78679,110.95,-3.1893,2.5476,-1.3065,-1.5869,-0.0044845,56.36,94.222,30.857,50.522,108.63,235.36,51.218,85.944,-132.72,0.19418
51.559,99.931,108.26,228.46,0.8585,99.197,-3.5739,1.549,0.18891,-1.247,-0.0017872,55.132,96.284,30.289,48.543,108.08,229.7,54.955,74.235,-124.15,0.22507
59.972,127.94,116.55,220.81,0.076254,125.37,-1.9948,0.4545,0.043647,2.2927,0.0021301,61.967,99.143,32.731,53.284,116.51,218.52,51.831,87.594,-129.45,0.21796
53.963,118.84,125.68,229.89,0.49047,125.19,-0.077179,-3.0249,-1.8711,-2.3905,-0.0024098,54.04,97.808,27.114,47.446,127.55,232.28,45.021,72.988,-125.02,0.24436
60.086,116.29,113.76,205.09,0.29144,116.27,1.8728,-4.006,-3.2081,-2.1934,0.02097,58.213,100.87,30.128,54.212,116.97,207.28,46.588,79.761,-120.4,0.22847
63.905,111.49,122.74,217.9,0.77342,109.11,-0.054245,-0.41222,0.75916,-2.6189,0.0026594,63.959,98.195,32.822,47.652,121.98,220.52,45.047,74.2,-126.02,0.24218
52.401,113.07,129.03,218.38,0.66953,113.15,-2.9687,-0.63953,0.24131,-0.08382,0.0098786,55.37,102.34,32.118,48.06,128.79,218.46,46.209,77.185,-121.37,0.26598
59.423,92.934,131.73,223.52,0.9381,90.974,-0.74408,0.19118,-0.078365,-3.5402,-0.0023541,60.167,101.97,31.916,54.25,131.81,227.06,47.347,85.374,-132.22,0.23807
53.681,126.67,132.27,240.81,0.49103,126.17,-0.68627,-1.8782,3.7315,0.27754,6.0918e-05,54.367,97.622,32.526,50.658,128.54,240.54,50.912,75.435,-131.72,0.25616
60.128,100.39,117.3,229.31,0.87962,99.793,0.22997,-1.1069,-2.0728,0.80084,-0.0051092,59.898,90.794,31.391,53.368,119.37,228.51,47.53,76.248,-133.32,0.22092
66.427,134.53,125.65,225.4,0.3725,130.87,1.8254,-0.55171,0.16828,-3.2703,-0.014631,64.602,92.655,28.52,49.285,125.48,228.67,48.268,85.937,-136.77,0.2166
61.594,112.44,130.04,218.95,0.81441,115.08,-1.9511,-2.0832,-1.6961,-1.1446,-0.00091277,63.545,95.365,31.996,54.322,131.74,220.09,52.857,87.915,-135.97,0.24517
63.617,130.81,120.38,226.78,0.1429,127.9,2.6972,-0.70739,0.70391,-1.2514,0.0054532,60.92,91.775,27.494,46.567,119.68,228.03,46.263,82.912,-131.98,0.21195
62.504,128.47,116.35,218.7,0.14473,127.11,-1.6637,-0.12699,3.5562,2.0382,-0.014478,64.167,90.795,30.499,52.405,112.79,216.66,48.832,74.571,-128.79,0.21198
55.073,114.56,122.53,241.31,0.76735,113.3,-0.099266,-0.46932,0.96225,2.9867,0.0031078,55.172,97.176,30.702,53.889,121.57,238.33,52.696,82.365,-134.1,0.22528
61.421,127.95,116.72,234.9,0.60956,130.4,-1.7149,-0.2609,-0.91723,-0.062697,0.0058157,63.136,90.971,30.636,48.792,117.64,234.97,50.415,81.176,-136.73,0.21096
57.749,122.37,111.33,230.63,0.39667,122.61,-0.9859,2.1969,1.7105,-1.3461,-0.0045326,58.735,104.9,28.397,47.052,109.62,231.98,45.896,75.846,-121.89,0.20499
59.633,118,120.16,239.88,0.73644,118.39,0.028748,-0.87746,-2.14,-1.4392,-0.013173,59.604,99.915,31.993,52.035,122.3,241.32,51.242,87.05,-136.55,0.21724
63.979,103.34,112.8,213.18,0.82745,101.58,1.74,0.20982,-0.59613,-1.1343,-0.001078,62.239,101.87,31.973,46.555,113.4,214.32,51.251,78.636,-121.18,0.23677
54.582,104.69,107.45,204.14,0.67528,103.47,-0.97299,0.69812,-0.55381,-2.888,-0.0038216,55.555,109.17,32.225,51.837,108,207.03,48.287,75.062,-112.1,0.23382
60.656,124.79,118.56,208.82,0.20544,124.96,-2.6872,-0.75678,-1.9658,0.58669,-0.00037856,63.343,93.5,31.733,47.242,120.53,208.23,48.998,81.437,-125.64,0.24492
60.223,128.67,111.45,218.94,0.49889,127.2,-1.3788,2.5,0.28705,1.5202,0.017892,61.602,94.887,29.429,54.866,111.16,217.42,54.489,86.594,-130.33,0.19905
67.049,128.88,126.34,218.27,0.13464,125.98,1.2442,2.489,0.043825,-0.39399,0.01122,65.805,97.141,30.195,47.843,126.3,218.66,48.408,73.859,-127.58,0.25201
58.623,111.1,106.96,215.73,0.66446,114.62,1.7946,-0.46295,-2.5707,2.3091,-0.0050271,56.828,94.391,29.621,48.947,109.53,213.42,48.382,77.927,-121.49,0.21889
57.78,110.58,126.36,211.45,0.79298,108.89,-1.4644,2.2635,-1.2835,0.64092,0.0039184,59.245,98.391,27.495,48.934,127.64,210.81,50.974,84.3,-124.59,0.25011
51.353,115.82,130.72,217.86,0.63784,114.03,-2.7628,2.211,3.3429,1.9516,0.0020081,54.116,102.04,30.406,49.867,127.38,215.91,53.341,73.49,-119.83,0.27989
60.348,121.26,111.6,215.6,0.017552,124.44,-1.9678,-0.54085,0.67116,-0.40159,-0.004825,62.316,97.57,29.446,50.949,110.92,216,52.587,81.397,-125.66,0.21035
57.371,75.81,113.34,201.78,0.98743,78.575,0.29955,-0.013895,0.64163,2.1511,0.0070452,57.071,102.29,30.119,51.87,112.7,199.63,54.722,72.083,-113.47,0.25932
55.131,119.04,128.11,232.2,0.65259,119.71,0.57978,0.63361,-0.6118,-1.266,-0.023009,54.551,99.71,31.235,45.039,128.72,233.47,54.78,80.371,-127.63,0.27059
55.126,109.5,131.88,219.73,0.78294,114.43,-1.4934,-0.52783,1.5695,-3.1744,0.0059895,56.619,102.36,31.183,50.006,130.31,222.91,46.12,83.686,-126.27,0.24801
50.79,82.446,116.37,204.05,0.92647,78.438,-3.3074,2.7662,4.1137,2.9402,-0.018855,54.097,105.89,30.273,52.46,112.25,201.11,46.144,83.186,-113.6,0.22812
52.255,79.899,116.7,228.23,0.9555,86.603,-1.8929,-2.2069,0.38878,-1.442,-0.0015731,54.148,97.227,31.59,47.09,116.32,229.68,48.347,84.488,-126.98,0.22618
55.731,116.01,130.86,205.3,0.31013,119.04,0.37005,-4.9575,-0.33407,1.1494,0.0048045,55.361,97.577,28.462,48.988,131.2,204.15,45.019,84.642,-121.1,0.25686
59.017,111,107.27,210.23,0.56211,110.73,0.75717,-0.21501,-2.6133,2.2384,0.0065738,58.26,104.2,27.2,50.434,109.88,208,52.12,75.12,-115.52,0.22763
58.076,107.16,109.4,202.66,0.042626,107.7,0.01703,-1.3869,-0.13168,4.2377,0.0008436,58.059,103.03,28.908,48.455,109.53,198.42,50.613,74.259,-111.94,0.2427
52.852,120.28,121.7,223.43,0.37449,120.39,-1.5712,-1.312,4.2609,0.45791,-0.0024995,54.423,96.052,32.238,48.336,117.44,222.97,50.067,72.035,-122.38,0.25431
66.275,137.95,116.56,241.33,0.022811,137.61,0.39206,0.053678,-0.54291,1.2484,0.0064128,65.883,90.381,31.216,51.699,117.11,240.09,53.724,83.014,-142.3,0.1992
61.596,133.59,122.15,238.11,0.26011,131.5,-0.98893,0.82642,-0.70621,-0.4242,0.00073593,62.585,103.14,28.43,51.017,122.85,238.54,48.992,82.318,-132.89,0.2131
64.468,116.61,116.24,201.16,0.67279,113.82,0.90362,1.4448,1.8958,1.0367,0.01018,63.564,91.095,31.37,48.816,114.34,200.12,47.952,85.475,-124.32,0.22398
63.013,120.8,114.48,210.54,0.39078,116.58,0.087189,3.0654,2.5394,-3.1191,-0.0038463,62.926,105.21,28.112,45.868,111.94,213.66,52.113,77.664,-118.85,0.2279
59.228,117.11,127.12,197.81,0.16789,117.12,-3.743,-2.7029,1.8555,-1.7512,-0.0063717,62.971,108.7,28.398,54.678,125.27,199.56,53.362,86.007,-120.15,0.24882
65.156,82.494,128.63,218.76,0.96827,81.926,1.74,-0.66977,0.75241,0.32466,-0.018675,63.416,90.433,27.307,47.052,127.88,218.43,47.916,75.016,-129.76,0.24685
55.443,118.67,125.23,205.73,0.11495,118.08,-1.0001,2.2616,0.68528,-0.018631,-0.0038139,56.443,104.03,32.58,52.026,124.54,205.75,45.013,78.34,-117.84,0.25726
64.464,119.37,122.62,243.77,0.76573,116.78,1.1516,-0.18596,-0.20274,3.8869,-0.004509,63.312,91.93,32.679,47.025,122.82,239.88,54.586,75.056,-136.55,0.24463
